column,TP,FP,FN,precision,recall,f1
CSV Column,21,0,3,1.0,0.875,0.9333333333333333
Datatype,0,0,15,0.0,0.0,0.0
Entity Class,24,0,12,1.0,0.6666666666666666,0.8
Function Name,0,0,9,0.0,0.0,0.0
Function Output,4,0,5,1.0,0.4444444444444444,0.6153846153846153
Join,0,0,12,0.0,0.0,0.0
Ontology Property,36,0,0,1.0,1.0,1.0
Related Entity Class,0,0,19,0.0,0.0,0.0
Subject Generation,0,0,36,0.0,0.0,0.0
