column,TP,FP,FN,precision,recall,f1
CSV Column,24,0,0,1.0,1.0,1.0
Datatype,0,0,15,0.0,0.0,0.0
Entity Class,30,0,6,1.0,0.8333333333333334,0.9090909090909091
Function Name,0,0,9,0.0,0.0,0.0
Function Output,9,0,0,1.0,1.0,1.0
Join,9,0,3,1.0,0.75,0.8571428571428571
Ontology Property,36,0,0,1.0,1.0,1.0
Related Entity Class,6,0,13,1.0,0.3157894736842105,0.4799999999999999
Subject Generation,27,0,9,1.0,0.75,0.8571428571428571
