column,TP,FP,FN,precision,recall,f1
CSV Column,14,0,6,1.0,0.7,0.8235294117647058
Datatype,6,0,8,1.0,0.42857142857142855,0.6
Entity Class,9,0,17,1.0,0.34615384615384615,0.5142857142857142
Function Name,0,0,6,0.0,0.0,0.0
Function Output,3,0,3,1.0,0.5,0.6666666666666666
Join,3,0,3,1.0,0.5,0.6666666666666666
Ontology Property,26,0,0,1.0,1.0,1.0
Related Entity Class,6,0,4,1.0,0.6,0.7499999999999999
Subject Generation,0,0,11,0.0,0.0,0.0
