column,TP,FP,FN,precision,recall,f1
CSV Column,33,0,9,1.0,0.7857142857142857,0.88
Datatype,13,0,14,1.0,0.48148148148148145,0.65
Entity Class,15,0,26,1.0,0.36585365853658536,0.5357142857142857
Function Name,0,0,0,0.0,0.0,0.0
Function Output,2,0,4,1.0,0.3333333333333333,0.5
Join,2,0,1,1.0,0.6666666666666666,0.8
Ontology Property,33,0,9,1.0,0.7857142857142857,0.88
Rel. Entity Class,3,0,6,1.0,0.3333333333333333,0.5
Subject Generation,0,0,36,0.0,0.0,0.0
