column,TP,FP,FN,precision,recall,f1
CSV Column,33,0,3,1.0,0.9166666666666666,0.9565217391304348
Datatype,6,0,6,1.0,0.5,0.6666666666666666
Entity Class,38,0,0,1.0,1.0,1.0
Function Name,24,0,0,1.0,1.0,1.0
Function Output,24,0,0,1.0,1.0,1.0
Join,1,0,0,1.0,1.0,1.0
Ontology Property,37,0,1,1.0,0.9736842105263158,0.9866666666666666
Related Entity Class,7,0,18,1.0,0.28,0.43750000000000006
Subject Generation,9,0,29,1.0,0.23684210526315788,0.38297872340425526
