column,TP,FP,FN,precision,recall,f1
CSV Column,35,0,1,1.0,0.9722222222222222,0.9859154929577464
Datatype,6,0,6,1.0,0.5,0.6666666666666666
Entity Class,38,0,0,1.0,1.0,1.0
Function Name,24,0,0,1.0,1.0,1.0
Function Output,24,0,0,1.0,1.0,1.0
Join,1,0,0,1.0,1.0,1.0
Ontology Property,37,0,1,1.0,0.9736842105263158,0.9866666666666666
Related Entity Class,15,0,10,1.0,0.6,0.7499999999999999
Subject Generation,38,0,0,1.0,1.0,1.0
