column,TP,FP,FN,precision,recall,f1
CSV Column,30,0,0,1.0,1.0,1.0
Datatype,24,0,0,1.0,1.0,1.0
Entity Class,33,0,0,1.0,1.0,1.0
Function Name,5,0,1,1.0,0.8333333333333334,0.9090909090909091
Function Output,6,0,0,1.0,1.0,1.0
Join,0,0,3,0.0,0.0,0.0
Ontology Property,33,0,0,1.0,1.0,1.0
Related Entity Class,2,0,0,1.0,1.0,1.0
Subject Generation,33,0,0,1.0,1.0,1.0
