column,TP,FP,FN,precision,recall,f1
CSV Column,21,0,4,1.0,0.84,0.9130434782608696
Datatype,11,0,6,1.0,0.6470588235294118,0.7857142857142858
Entity Class,12,0,24,1.0,0.3333333333333333,0.5
Function Name,0,0,12,0.0,0.0,0.0
Function Output,7,0,5,1.0,0.5833333333333334,0.7368421052631579
Join,8,0,3,1.0,0.7272727272727273,0.8421052631578948
Ontology Property,36,0,0,1.0,1.0,1.0
Related Entity Class,9,0,8,1.0,0.5294117647058824,0.6923076923076924
Subject Generation,6,0,0,1.0,1.0,1.0
