column,TP,FP,FN,precision,recall,f1
CSV Column,38,0,41,1.0,0.4810126582278481,0.6495726495726496
Datatype,41,0,14,1.0,0.7454545454545455,0.8541666666666666
Entity Class,48,0,31,1.0,0.6075949367088608,0.7559055118110236
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,34,0.0,0.0,0.0
Join,6,0,0,1.0,1.0,1.0
Ontology Property,54,0,22,1.0,0.7105263157894737,0.8307692307692308
Rel. Entity Class,21,0,0,1.0,1.0,1.0
Subject Generation,9,0,46,1.0,0.16363636363636364,0.28125
