column,TP,FP,FN,precision,recall,f1
CSV Column,27,0,38,1.0,0.4153846153846154,0.5869565217391305
Datatype,22,0,10,1.0,0.6875,0.8148148148148148
Entity Class,31,0,21,1.0,0.5961538461538461,0.7469879518072289
Function Name,0,0,0,0.0,0.0,0.0
Function Output,7,0,4,1.0,0.6363636363636364,0.7777777777777778
Join,0,0,5,0.0,0.0,0.0
Ontology Property,39,0,26,1.0,0.6,0.7499999999999999
Rel. Entity Class,9,0,1,1.0,0.9,0.9473684210526316
Subject Generation,10,0,42,1.0,0.19230769230769232,0.32258064516129037
