column,TP,FP,FN,precision,recall,f1
CSV Column,30,0,3,1.0,0.9090909090909091,0.9523809523809523
Datatype,18,0,6,1.0,0.75,0.8571428571428571
Entity Class,24,0,9,1.0,0.7272727272727273,0.8421052631578948
Function Name,3,0,3,1.0,0.5,0.6666666666666666
Function Output,6,0,0,1.0,1.0,1.0
Join,2,0,1,1.0,0.6666666666666666,0.8
Ontology Property,33,0,3,1.0,0.9166666666666666,0.9565217391304348
Related Entity Class,7,0,0,1.0,1.0,1.0
Subject Generation,36,0,0,1.0,1.0,1.0
