column,TP,FP,FN,precision,recall,f1
CSV Column,30,0,3,1.0,0.9090909090909091,0.9523809523809523
Datatype,12,0,12,1.0,0.5,0.6666666666666666
Entity Class,8,0,25,1.0,0.24242424242424243,0.3902439024390244
Function Name,0,0,6,0.0,0.0,0.0
Function Output,5,0,1,1.0,0.8333333333333334,0.9090909090909091
Join,0,0,3,0.0,0.0,0.0
Ontology Property,33,0,3,1.0,0.9166666666666666,0.9565217391304348
Related Entity Class,6,0,1,1.0,0.8571428571428571,0.923076923076923
Subject Generation,36,0,0,1.0,1.0,1.0
