column,TP,FP,FN,precision,recall,f1
CSV Column,13,0,4,1.0,0.7647058823529411,0.8666666666666666
Datatype,6,0,4,1.0,0.6,0.7499999999999999
Entity Class,22,0,0,1.0,1.0,1.0
Function Name,0,0,6,0.0,0.0,0.0
Function Output,4,0,1,1.0,0.8,0.888888888888889
Function Outputw,0,0,0,0.0,0.0,0.0
Join,0,0,4,0.0,0.0,0.0
Ontology Property,22,0,0,1.0,1.0,1.0
Related Entity Class,7,0,0,1.0,1.0,1.0
Subject Generation,12,0,10,1.0,0.5454545454545454,0.7058823529411764
