column,TP,FP,FN,precision,recall,f1
CSV Column,24,0,3,1.0,0.8888888888888888,0.9411764705882353
Datatype,13,0,5,1.0,0.7222222222222222,0.8387096774193548
Entity Class,39,0,0,1.0,1.0,1.0
Function Name,0,0,9,0.0,0.0,0.0
Function Output,3,0,6,1.0,0.3333333333333333,0.5
Join,6,0,6,1.0,0.5,0.6666666666666666
Ontology Property,39,0,0,1.0,1.0,1.0
Related Entity Class,19,0,2,1.0,0.9047619047619048,0.9500000000000001
Subject Generation,28,0,0,1.0,1.0,1.0
