column,TP,FP,FN,precision,recall,f1
CSV Column,27,0,0,1.0,1.0,1.0
Datatype,16,0,2,1.0,0.8888888888888888,0.9411764705882353
Entity Class,39,0,0,1.0,1.0,1.0
Function Name,1,0,8,1.0,0.1111111111111111,0.19999999999999998
Function Output,8,0,1,1.0,0.8888888888888888,0.9411764705882353
Join,11,0,1,1.0,0.9166666666666666,0.9565217391304348
Ontology Property,39,0,0,1.0,1.0,1.0
Related Entity Class,21,0,0,1.0,1.0,1.0
Subject Generation,28,0,0,1.0,1.0,1.0
