column,TP,FP,FN,precision,recall,f1
CSV Column,0,0,15,0.0,0.0,0.0
Entity Class,15,0,0,1.0,1.0,1.0
Join,0,0,3,0.0,0.0,0.0
Ontology Property,14,0,1,1.0,0.9333333333333333,0.9655172413793104
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,0,0,15,0.0,0.0,0.0
