column,TP,FP,FN,precision,recall,f1
CSV Column,37,0,40,1.0,0.4805194805194805,0.6491228070175439
Datatype,19,0,23,1.0,0.4523809523809524,0.6229508196721312
Entity Class,39,0,21,1.0,0.65,0.787878787878788
Function Name,0,0,0,0.0,0.0,0.0
Function Output,6,0,3,1.0,0.6666666666666666,0.8
Join,7,0,2,1.0,0.7777777777777778,0.8750000000000001
Ontology Property,48,0,12,1.0,0.8,0.888888888888889
Rel. Entity Class,18,0,0,1.0,1.0,1.0
Subject Generation,23,0,37,1.0,0.38333333333333336,0.5542168674698795
