column,TP,FP,FN,precision,recall,f1
Datatype,0,0,17,0.0,0.0,0.0
Entity Class,8,0,60,1.0,0.11764705882352941,0.21052631578947367
Function Name,0,0,3,0.0,0.0,0.0
Function Output,0,0,3,0.0,0.0,0.0
Join,0,0,12,0.0,0.0,0.0
Ontology Property,15,0,53,1.0,0.22058823529411764,0.36144578313253006
Related Entity Class,0,0,22,0.0,0.0,0.0
Subject Generation,0,0,68,0.0,0.0,0.0
XML Path,3,0,38,1.0,0.07317073170731707,0.13636363636363635
