column,TP,FP,FN,precision,recall,f1
CSV Column,42,0,0,1.0,1.0,1.0
Datatype,28,0,9,1.0,0.7567567567567568,0.8615384615384616
Entity Class,45,0,0,1.0,1.0,1.0
Function Name,0,0,4,0.0,0.0,0.0
Function Output,2,0,5,1.0,0.2857142857142857,0.4444444444444445
Join,3,0,0,1.0,1.0,1.0
Ontology Property,45,0,0,1.0,1.0,1.0
Related Entity Class,5,0,0,1.0,1.0,1.0
Subject Generation,12,0,33,1.0,0.26666666666666666,0.4210526315789474
