column,TP,FP,FN,precision,recall,f1
CSV Column,33,0,2,1.0,0.9428571428571428,0.9705882352941176
Datatype,25,0,1,1.0,0.9615384615384616,0.9803921568627451
Entity Class,3,0,32,1.0,0.08571428571428572,0.15789473684210528
Function Name,0,0,0,0.0,0.0,0.0
Function Output,3,0,3,1.0,0.5,0.6666666666666666
Join,0,0,3,0.0,0.0,0.0
Ontology Property,33,0,2,1.0,0.9428571428571428,0.9705882352941176
Rel. Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,0,0,35,0.0,0.0,0.0
