column,TP,FP,FN,precision,recall,f1
CSV Column,15,0,0,1.0,1.0,1.0
Datatype,15,0,0,1.0,1.0,1.0
Entity Class,18,0,0,1.0,1.0,1.0
Join,1,0,2,1.0,0.3333333333333333,0.5
Ontology Property,18,0,0,1.0,1.0,1.0
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,14,0,4,1.0,0.7777777777777778,0.8750000000000001
