column,TP,FP,FN,precision,recall,f1
CSV Column,43,0,2,1.0,0.9555555555555556,0.9772727272727273
Datatype,20,0,16,1.0,0.5555555555555556,0.7142857142857143
Entity Class,45,0,0,1.0,1.0,1.0
Function Name,0,0,4,0.0,0.0,0.0
Function Output,0,0,7,0.0,0.0,0.0
Join,1,0,2,1.0,0.3333333333333333,0.5
Ontology Property,45,0,0,1.0,1.0,1.0
Rel. Entity Class,0,0,0,0.0,0.0,0.0
Related Entity Class,0,0,0,0.0,0.0,0.0
Subject Generation,0,0,45,0.0,0.0,0.0
