column,TP,FP,FN,precision,recall,f1
CSV Column,35,0,4,1.0,0.8974358974358975,0.945945945945946
Datatype,6,0,33,1.0,0.15384615384615385,0.2666666666666667
Entity Class,32,0,7,1.0,0.8205128205128205,0.9014084507042254
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,16,0.0,0.0,0.0
Join,0,0,0,0.0,0.0,0.0
Ontology Property,38,0,1,1.0,0.9743589743589743,0.9870129870129869
Rel. Entity Class,0,0,23,0.0,0.0,0.0
Subject Generation,0,0,39,0.0,0.0,0.0
