column,TP,FP,FN,precision,recall,f1
CSV Column,26,0,17,1.0,0.6046511627906976,0.7536231884057971
Datatype,13,0,28,1.0,0.3170731707317073,0.48148148148148145
Entity Class,35,0,6,1.0,0.8536585365853658,0.9210526315789475
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,24,0.0,0.0,0.0
Join,0,0,0,0.0,0.0,0.0
Ontology Property,37,0,4,1.0,0.9024390243902439,0.9487179487179488
Rel. Entity Class,22,0,2,1.0,0.9166666666666666,0.9565217391304348
Subject Generation,0,0,41,0.0,0.0,0.0
