column,TP,FP,FN,precision,recall,f1
CSV Column,18,0,18,1.0,0.5,0.6666666666666666
Datatype,7,0,10,1.0,0.4117647058823529,0.5833333333333334
Entity Class,21,0,7,1.0,0.75,0.8571428571428571
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,8,0.0,0.0,0.0
Join,1,0,1,1.0,0.5,0.6666666666666666
Ontology Property,24,0,12,1.0,0.6666666666666666,0.8
Rel. Entity Class,6,0,2,1.0,0.75,0.8571428571428571
Subject Generation,0,0,25,0.0,0.0,0.0
