column,TP,FP,FN,precision,recall,f1
CSV Column,30,0,0,1.0,1.0,1.0
Datatype,14,0,10,1.0,0.5833333333333334,0.7368421052631579
Entity Class,14,0,19,1.0,0.42424242424242425,0.5957446808510638
Function Name,0,0,5,0.0,0.0,0.0
Function Output,4,0,2,1.0,0.6666666666666666,0.8
Join,3,0,0,1.0,1.0,1.0
Ontology Property,33,0,0,1.0,1.0,1.0
Related Entity Class,2,0,7,1.0,0.2222222222222222,0.3636363636363636
Subject Generation,0,0,22,0.0,0.0,0.0
