column,TP,FP,FN,precision,recall,f1
CSV Column,23,0,63,1.0,0.26744186046511625,0.4220183486238532
Datatype,15,0,48,1.0,0.23809523809523808,0.3846153846153846
Entity Class,39,0,35,1.0,0.527027027027027,0.6902654867256637
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,25,0.0,0.0,0.0
Join,10,0,0,1.0,1.0,1.0
Ontology Property,48,0,27,1.0,0.64,0.7804878048780487
Rel. Entity Class,14,0,4,1.0,0.7777777777777778,0.8750000000000001
Subject Generation,13,0,61,1.0,0.17567567567567569,0.2988505747126437
