column,TP,FP,FN,precision,recall,f1
CSV Column,27,0,0,1.0,1.0,1.0
Datatype,9,0,9,1.0,0.5,0.6666666666666666
Entity Class,39,0,1,1.0,0.975,0.9873417721518987
Function Name,0,0,9,0.0,0.0,0.0
Function Output,9,0,0,1.0,1.0,1.0
Join,11,0,2,1.0,0.8461538461538461,0.9166666666666666
Ontology Property,40,0,0,1.0,1.0,1.0
Related Entity Class,22,0,0,1.0,1.0,1.0
Subject Generation,23,0,17,1.0,0.575,0.7301587301587301
