column,TP,FP,FN,precision,recall,f1
CSV Column,8,0,0,1.0,1.0,1.0
Entity Class,11,0,0,1.0,1.0,1.0
Join,1,0,2,1.0,0.3333333333333333,0.5
Ontology Property,10,0,1,1.0,0.9090909090909091,0.9523809523809523
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,6,0,5,1.0,0.5454545454545454,0.7058823529411764
