column,TP,FP,FN,precision,recall,f1
CSV Column,45,0,3,1.0,0.9375,0.967741935483871
Datatype,33,0,6,1.0,0.8461538461538461,0.9166666666666666
Entity Class,48,0,0,1.0,1.0,1.0
Function Name,0,0,3,0.0,0.0,0.0
Function Output,0,0,9,0.0,0.0,0.0
Join,0,0,3,0.0,0.0,0.0
Ontology Property,48,0,0,1.0,1.0,1.0
Rel. Entity Class,0,0,0,0.0,0.0,0.0
Related Entity Class,0,0,0,0.0,0.0,0.0
Subject Generation,0,0,48,0.0,0.0,0.0
