column,TP,FP,FN,precision,recall,f1
CSV Column,42,0,3,1.0,0.9333333333333333,0.9655172413793104
Datatype,27,0,9,1.0,0.75,0.8571428571428571
Entity Class,45,0,0,1.0,1.0,1.0
Function Name,0,0,2,0.0,0.0,0.0
Function Output,0,0,7,0.0,0.0,0.0
Join,0,0,3,0.0,0.0,0.0
Ontology Property,45,0,0,1.0,1.0,1.0
Rel. Entity Class,0,0,0,0.0,0.0,0.0
Related Entity Class,0,0,0,0.0,0.0,0.0
Subject Generation,4,0,2,1.0,0.6666666666666666,0.8
