column,TP,FP,FN,precision,recall,f1
CSV Column,33,0,2,1.0,0.9428571428571428,0.9705882352941176
Datatype,24,0,2,1.0,0.9230769230769231,0.9600000000000001
Entity Class,22,0,12,1.0,0.6470588235294118,0.7857142857142858
Function Name,0,0,0,0.0,0.0,0.0
Function Output,1,0,5,1.0,0.16666666666666666,0.2857142857142857
Join,2,0,1,1.0,0.6666666666666666,0.8
Ontology Property,33,0,2,1.0,0.9428571428571428,0.9705882352941176
Rel. Entity Class,6,0,0,1.0,1.0,1.0
Subject Generation,12,0,13,1.0,0.48,0.6486486486486487
