column,TP,FP,FN,precision,recall,f1
CSV Column,42,0,0,1.0,1.0,1.0
Datatype,33,0,6,1.0,0.8461538461538461,0.9166666666666666
Entity Class,45,0,0,1.0,1.0,1.0
Function Name,3,0,0,1.0,1.0,1.0
Function Output,3,0,4,1.0,0.42857142857142855,0.6
Join,3,0,0,1.0,1.0,1.0
Ontology Property,45,0,0,1.0,1.0,1.0
Related Entity Class,6,0,0,1.0,1.0,1.0
Subject Generation,5,0,1,1.0,0.8333333333333334,0.9090909090909091
