column,TP,FP,FN,precision,recall,f1
CSV Column,35,0,4,1.0,0.8974358974358975,0.945945945945946
Datatype,5,0,34,1.0,0.1282051282051282,0.22727272727272727
Entity Class,39,0,0,1.0,1.0,1.0
Function Name,0,0,0,0.0,0.0,0.0
Function Output,22,0,2,1.0,0.9166666666666666,0.9565217391304348
Join,0,0,0,0.0,0.0,0.0
Ontology Property,39,0,0,1.0,1.0,1.0
Rel. Entity Class,24,0,0,1.0,1.0,1.0
Subject Generation,5,0,34,1.0,0.1282051282051282,0.22727272727272727
