column,TP,FP,FN,precision,recall,f1
CSV Column,45,0,0,1.0,1.0,1.0
Datatype,42,0,0,1.0,1.0,1.0
Entity Class,48,0,0,1.0,1.0,1.0
Function Name,1,0,2,1.0,0.3333333333333333,0.5
Function Output,3,0,6,1.0,0.3333333333333333,0.5
Join,2,0,1,1.0,0.6666666666666666,0.8
Ontology Property,48,0,0,1.0,1.0,1.0
Related Entity Class,6,0,0,1.0,1.0,1.0
Subject Generation,48,0,0,1.0,1.0,1.0
