column,TP,FP,FN,precision,recall,f1
CSV Column,30,0,0,1.0,1.0,1.0
Datatype,24,0,0,1.0,1.0,1.0
Entity Class,33,0,0,1.0,1.0,1.0
Function Name,3,0,3,1.0,0.5,0.6666666666666666
Function Output,6,0,0,1.0,1.0,1.0
Join,3,0,0,1.0,1.0,1.0
Ontology Property,33,0,0,1.0,1.0,1.0
Related Entity Class,6,0,0,1.0,1.0,1.0
Subject Generation,22,0,1,1.0,0.9565217391304348,0.9777777777777777
