column,TP,FP,FN,precision,recall,f1
CSV Column,15,0,0,1.0,1.0,1.0
Datatype,15,0,0,1.0,1.0,1.0
Entity Class,18,0,0,1.0,1.0,1.0
Join,0,0,3,0.0,0.0,0.0
Ontology Property,18,0,0,1.0,1.0,1.0
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,6,0,12,1.0,0.3333333333333333,0.5
