column,TP,FP,FN,precision,recall,f1
CSV Column,32,0,6,1.0,0.8421052631578947,0.9142857142857143
Datatype,23,0,6,1.0,0.7931034482758621,0.8846153846153846
Entity Class,38,0,0,1.0,1.0,1.0
Function Name,0,0,0,0.0,0.0,0.0
Function Output,23,0,1,1.0,0.9583333333333334,0.9787234042553191
Join,0,0,0,0.0,0.0,0.0
Ontology Property,37,0,1,1.0,0.9736842105263158,0.9866666666666666
Rel. Entity Class,7,0,17,1.0,0.2916666666666667,0.45161290322580644
Subject Generation,8,0,30,1.0,0.21052631578947367,0.34782608695652173
