column,TP,FP,FN,precision,recall,f1
CSV Column,25,0,17,1.0,0.5952380952380952,0.7462686567164178
Datatype,13,0,19,1.0,0.40625,0.5777777777777777
Entity Class,23,0,18,1.0,0.5609756097560976,0.71875
Function Name,0,0,0,0.0,0.0,0.0
Function Output,0,0,16,0.0,0.0,0.0
Join,0,0,5,0.0,0.0,0.0
Ontology Property,24,0,13,1.0,0.6486486486486487,0.7868852459016393
Rel. Entity Class,5,0,4,1.0,0.5555555555555556,0.7142857142857143
Subject Generation,0,0,23,0.0,0.0,0.0
