column,TP,FP,FN,precision,recall,f1
CSV Column,15,0,0,1.0,1.0,1.0
Entity Class,15,0,0,1.0,1.0,1.0
Join,3,0,0,1.0,1.0,1.0
Ontology Property,13,0,2,1.0,0.8666666666666667,0.9285714285714286
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,15,0,0,1.0,1.0,1.0
