column,TP,FP,FN,precision,recall,f1
Datatype,1,0,7,1.0,0.125,0.2222222222222222
Entity Class,3,0,28,1.0,0.0967741935483871,0.17647058823529413
Function Name,0,0,1,0.0,0.0,0.0
Function Output,0,0,1,0.0,0.0,0.0
Join,0,0,9,0.0,0.0,0.0
Ontology Property,0,0,31,0.0,0.0,0.0
Related Entity Class,0,0,7,0.0,0.0,0.0
Subject Generation,0,0,31,0.0,0.0,0.0
XML Path,11,0,3,1.0,0.7857142857142857,0.88
