column,TP,FP,FN,precision,recall,f1
CSV Column,36,0,0,1.0,1.0,1.0
Datatype,5,0,6,1.0,0.45454545454545453,0.625
Entity Class,32,0,6,1.0,0.8421052631578947,0.9142857142857143
Function Name,1,0,15,1.0,0.0625,0.11764705882352941
Function Output,9,0,7,1.0,0.5625,0.72
Join,0,0,1,0.0,0.0,0.0
Ontology Property,36,0,2,1.0,0.9473684210526315,0.972972972972973
Related Entity Class,0,0,23,0.0,0.0,0.0
Subject Generation,1,0,37,1.0,0.02631578947368421,0.05128205128205127
