column,TP,FP,FN,precision,recall,f1
CSV Column,34,0,2,1.0,0.9444444444444444,0.9714285714285714
Datatype,6,0,6,1.0,0.5,0.6666666666666666
Entity Class,14,0,0,1.0,1.0,1.0
Function Name,24,0,0,1.0,1.0,1.0
Function Output,24,0,0,1.0,1.0,1.0
Join,4,0,1,1.0,0.8,0.888888888888889
Ontology Property,40,0,1,1.0,0.975609756097561,0.9876543209876543
Related Entity Class,18,0,2,1.0,0.9,0.9473684210526316
Subject Generation,31,0,10,1.0,0.7560975609756098,0.8611111111111112
