column,TP,FP,FN,precision,recall,f1
CSV Column,24,0,12,1.0,0.6666666666666666,0.8
Datatype,6,0,6,1.0,0.5,0.6666666666666666
Entity Class,14,0,0,1.0,1.0,1.0
Function Name,16,0,8,1.0,0.6666666666666666,0.8
Function Output,24,0,0,1.0,1.0,1.0
Join,0,0,5,0.0,0.0,0.0
Ontology Property,40,0,1,1.0,0.975609756097561,0.9876543209876543
Related Entity Class,9,0,11,1.0,0.45,0.6206896551724138
Subject Generation,20,0,21,1.0,0.4878048780487805,0.6557377049180327
