column,TP,FP,FN,precision,recall,f1
CSV Column,14,0,5,1.0,0.7368421052631579,0.8484848484848484
Datatype,6,0,7,1.0,0.46153846153846156,0.631578947368421
Entity Class,22,0,2,1.0,0.9166666666666666,0.9565217391304348
Function Name,0,0,6,0.0,0.0,0.0
Function Output,4,0,4,1.0,0.5,0.6666666666666666
Join,1,0,1,1.0,0.5,0.6666666666666666
Ontology Property,23,0,0,1.0,1.0,1.0
Related Entity Class,6,0,2,1.0,0.75,0.8571428571428571
Subject Generation,0,0,21,0.0,0.0,0.0
