column,TP,FP,FN,precision,recall,f1
CSV Column,33,0,1,1.0,0.9705882352941176,0.9850746268656716
Datatype,22,0,2,1.0,0.9166666666666666,0.9565217391304348
Entity Class,24,0,9,1.0,0.7272727272727273,0.8421052631578948
Function Name,0,0,0,0.0,0.0,0.0
Function Output,4,0,2,1.0,0.6666666666666666,0.8
Join,2,0,1,1.0,0.6666666666666666,0.8
Ontology Property,29,0,5,1.0,0.8529411764705882,0.9206349206349206
Rel. Entity Class,9,0,0,1.0,1.0,1.0
Subject Generation,0,0,34,0.0,0.0,0.0
