column,TP,FP,FN,precision,recall,f1
CSV Column,5,0,12,1.0,0.29411764705882354,0.45454545454545453
Datatype,15,0,0,1.0,1.0,1.0
Entity Class,18,0,0,1.0,1.0,1.0
Join,3,0,0,1.0,1.0,1.0
Language Annotations,3,0,0,1.0,1.0,1.0
Ontology Property,18,0,0,1.0,1.0,1.0
Related Entity Class,3,0,0,1.0,1.0,1.0
Subject Generation,17,0,1,1.0,0.9444444444444444,0.9714285714285714
